"Disclaimer - The Data provided in the adjusted 52 week high and adjusted 52 week low columns  are adjusted for corporate actions (bonus, splits & rights).For actual (unadjusted) 52 week high & low prices, kindly refer bhavcopy."
"Effective for 20-Mar-2026"
"SYMBOL","SERIES","Adjusted_52_Week_High","52_Week_High_Date","Adjusted_52_Week_Low","52_Week_Low_DT"
"EBNKNFINAV","EQ","-","-","-","-"
"ECAPININAV","EQ","-","-","-","-"
"ECAPINSURE","EQ","     26.77","03-JUN-2025","     17.13","07-APR-2025"
"ECLERX","EQ","   2497.50","03-FEB-2026","   1084.00","07-APR-2025"
"ECOLINE","SM","    143.90","03-NOV-2025","    115.00","27-JAN-2026"
"ECOSMOBLTY","EQ","    358.40","23-JUL-2025","    115.00","19-MAR-2026"
"EDELWEISS","EQ","    130.70","18-FEB-2026","     73.50","07-MAY-2025"
"EEPL","SM","    267.90","25-JUN-2025","    120.00","19-MAR-2026"
"EFACTOR","SM","    348.00","05-DEC-2025","    136.00","01-APR-2025"
"EFCIL","EQ","    357.00","20-AUG-2025","    191.48","17-MAR-2026"
"EFFWA","SM","    270.00","05-DEC-2025","    160.15","28-MAR-2025"
"EFORCE","SM","     54.50","14-JUL-2025","     18.95","18-MAR-2026"
"EGOLD","EQ","    184.95","29-JAN-2026","     85.00","07-APR-2025"
"EGOLDINAV","EQ","-","-","-","-"
"EICHERMOT","EQ","   8230.00","27-FEB-2026","   4999.95","07-APR-2025"
"EIDPARRY","EQ","   1246.80","31-JUL-2025","    696.65","07-APR-2025"
"EIEL","EQ","    306.40","18-JUL-2025","    134.71","09-MAR-2026"
"EIFFL","EQ","    305.90","12-JAN-2026","    170.76","07-APR-2025"
"EIHAHOTELS","EQ","    434.90","09-SEP-2025","    286.55","16-MAR-2026"
"EIHOTEL","EQ","    434.80","09-SEP-2025","    300.50","02-MAR-2026"
"EIMCOELECO","EQ","   3019.90","07-JUL-2025","   1301.00","07-APR-2025"
"EKC","EQ","    156.79","14-AUG-2025","    100.11","21-JAN-2026"
"ELDEHSG","EQ","   1044.10","01-JAN-2026","    658.10","07-APR-2025"
"ELECON","EQ","    716.25","03-JUN-2025","    361.50","21-JAN-2026"
"ELECTCAST","EQ","    138.75","26-JUN-2025","     60.15","09-MAR-2026"
"ELECTHERM","EQ","   1280.40","24-JUN-2025","    559.90","16-MAR-2026"
"ELGIEQUIP","EQ","    608.40","24-JUL-2025","    401.00","09-APR-2025"
"ELGIRUBCO","EQ","     90.50","01-SEP-2025","     36.00","02-MAR-2026"
"ELGNZ","SM","    163.50","19-MAY-2025","     57.55","26-FEB-2026"
"ELIN","EQ","    234.00","23-SEP-2025","    114.35","09-MAR-2026"
"ELIQUID","EQ","   1043.00","18-MAR-2026","    996.00","13-OCT-2025"
"ELLEN","EQ","    637.70","14-JUL-2025","    175.00","17-MAR-2026"
"ELM250","EQ","     19.20","09-SEP-2025","     14.63","19-MAR-2026"
"ELM250INAV","EQ","-","-","-","-"
"EMAMILTD","EQ","    653.35","06-MAY-2025","    404.40","19-MAR-2026"
"EMAMIPAP","EQ","    122.00","26-AUG-2025","     67.50","19-MAR-2026"
"EMAMIREAL","EQ","    135.99","04-APR-2025","     51.25","13-MAR-2026"
"EMAPARTNER","SM","    133.00","29-APR-2025","     71.00","19-MAR-2026"
"EMBASSY","RR","    462.00","11-FEB-2026","    355.00","21-MAR-2025"
"EMBDL","BE","    128.00","25-JUN-2025","     48.99","19-MAR-2026"
"EMCURE","EQ","   1585.60","10-MAR-2026","    889.00","07-APR-2025"
"EMIL","EQ","    168.50","22-SEP-2025","     84.90","27-JAN-2026"
"EMKAY","EQ","    409.90","24-SEP-2025","    172.61","09-MAY-2025"
"EMKAYTOOLS","SM","    480.00","04-APR-2025","     88.00","04-FEB-2026"
"EMLTMQINAV","EQ","-","-","-","-"
"EMMBI","EQ","    126.99","20-MAY-2025","     76.05","16-MAR-2026"
"EMMIL","SM","    243.50","23-JUL-2025","    127.10","19-MAR-2026"
"EMMVEE","EQ","    248.40","03-DEC-2025","    171.51","18-DEC-2025"
"EMSLIMITED","EQ","    695.40","23-APR-2025","    256.05","10-MAR-2026"
"EMUDHRA","EQ","    894.10","25-MAR-2025","    400.00","02-MAR-2026"
"EMULTIMQ","EQ","     44.97","01-JUL-2025","     34.73","09-APR-2025"
"ENCOMPAS","SM","    295.40","06-MAR-2026","    167.35","17-DEC-2025"
"ENDURANCE","EQ","   3079.90","09-SEP-2025","   1700.00","07-APR-2025"
"ENERGY","EQ","     40.00","13-NOV-2025","     29.80","27-FEB-2026"
"ENERGYDEV","EQ","     29.85","12-JUN-2025","     14.41","18-MAR-2026"
"ENERGYINAV","EQ","-","-","-","-"
"ENFUSE","SM","    284.00","26-AUG-2025","    161.05","16-MAR-2026"
"ENGINERSIN","EQ","    255.45","11-JUL-2025","    148.81","07-APR-2025"
"ENIFTY","EQ","     27.22","02-DEC-2025","     23.07","19-MAR-2026"
"ENIFTYINAV","EQ","-","-","-","-"
"ENIL","EQ","    174.58","28-AUG-2025","    104.00","09-MAR-2026"
"ENRIN","EQ","   3625.00","23-SEP-2025","   2115.00","23-JAN-2026"
"ENSER","SM","     23.25","10-SEP-2025","     10.40","13-FEB-2026"
"ENTERO","EQ","   1510.80","26-MAY-2025","    944.00","29-DEC-2025"
"ENVIRO","SM","    173.00","11-SEP-2025","     82.00","29-JAN-2026"
"EPACK","EQ","    421.35","22-APR-2025","    216.50","29-JAN-2026"
"EPACKPEB","EQ","    344.00","07-NOV-2025","    150.57","16-MAR-2026"
"EPIGRAL","EQ","   2114.00","30-JUL-2025","    822.50","09-MAR-2026"
"EPL","EQ","    254.00","03-JUN-2025","    175.28","07-APR-2025"
"EPWINDIA","SM","    130.00","02-MAR-2026","     98.00","29-JAN-2026"
"EQUA50INAV","EQ","-","-","-","-"
"EQUAL200","EQ","     13.96","05-DEC-2025","     11.03","07-APR-2025"
"EQUAL50","EQ","    341.70","12-JAN-2026","    303.44","15-MAY-2025"
"EQUAL50ADD","EQ","    361.00","09-FEB-2026","    280.01","07-APR-2025"
"EQUIPPP","BE","     23.97","29-DEC-2025","     15.11","13-MAR-2026"
"EQUITASBNK","EQ","     73.40","23-JAN-2026","     50.00","01-SEP-2025"
"ERIS","EQ","   1910.00","12-JUN-2025","   1097.20","07-APR-2025"
"ESABINDIA","EQ","   6425.00","11-DEC-2025","   4133.05","07-APR-2025"
"ESAFSFB","EQ","     36.20","01-JUL-2025","     23.07","19-MAR-2026"
"ESCONET","SM","    280.00","06-OCT-2025","    100.10","10-FEB-2026"
"ESCORTS","EQ","   4180.00","04-SEP-2025","   2776.40","13-JUN-2025"
"ESENSEINAV","EQ","-","-","-","-"
"ESENSEX","EQ","     88.05","27-NOV-2025","     74.09","16-MAR-2026"
"ESFL","SM","    585.00","25-APR-2025","    115.90","24-FEB-2026"
"ESG","EQ","     45.06","05-JAN-2026","     36.00","07-APR-2025"
"ESILINAV","EQ","-","-","-","-"
"ESILVER","EQ","    375.00","29-JAN-2026","     86.27","07-APR-2025"
"ESPRIT","SM","    126.95","10-JUN-2025","     52.00","31-DEC-2025"
"ESSARSHPNG","EQ","     43.26","30-OCT-2025","     21.50","01-APR-2025"
"ESSENTIA","EQ","      2.61","22-APR-2025","      1.12","25-FEB-2026"
"ESTER","EQ","    156.00","27-MAY-2025","     90.00","12-JAN-2026"
"ETERNAL","EQ","    368.45","16-OCT-2025","    194.80","07-APR-2025"
"ETHOSLTD","EQ","   3245.90","27-NOV-2025","   1919.40","16-MAR-2026"
"ETL","SM","   1235.00","30-JUL-2025","    721.10","23-OCT-2025"
"ETML","SM","    152.55","28-AUG-2025","     86.05","19-MAR-2026"
"EUREKAFORB","EQ","    668.30","28-NOV-2025","    403.20","09-MAR-2026"
"EUROBOND","EQ","    254.50","19-AUG-2025","    143.00","17-MAR-2026"
"EUROPRATIK","EQ","    390.00","17-NOV-2025","    205.10","30-JAN-2026"
"EUROTEXIND","EQ","     23.58","03-NOV-2025","     11.77","19-MAR-2025"
"EVEREADY","EQ","    475.20","05-SEP-2025","    272.30","09-APR-2025"
"EVERESTIND","EQ","    750.00","24-SEP-2025","    320.50","19-MAR-2026"
"EVIETF","EQ","     33.75","18-SEP-2025","     23.56","07-JUL-2025"
"EVIETFINAV","EQ","-","-","-","-"
"EVINDIA","EQ","     32.56","09-JAN-2026","     23.83","07-APR-2025"
"EVINDINAV","EQ","-","-","-","-"
"EXCEL","EQ","      1.74","17-SEP-2025","       .65","11-JUN-2025"
"EXCELINDUS","EQ","   1440.00","30-JUL-2025","    840.00","17-MAR-2026"
"EXCELLENT","ST","    103.95","19-MAR-2026","     36.90","19-NOV-2025"
"EXCELSOFT","EQ","    142.59","26-NOV-2025","     68.00","30-JAN-2026"
"EXICOM","EQ","    208.65","11-JUN-2025","     83.10","12-MAR-2026"
"EXIDEIND","EQ","    431.00","10-SEP-2025","    290.95","16-MAR-2026"
"EXIMROUTES","ST","    281.90","09-JAN-2026","    104.50","19-DEC-2025"
"EXPLEOSOL","EQ","   1370.90","01-JUL-2025","    703.35","17-MAR-2026"
"EXXARO","EQ","     10.95","11-JUN-2025","      5.45","27-MAR-2025"
"FABTECH","EQ","    262.80","28-OCT-2025","    134.42","09-MAR-2026"
"FACT","EQ","   1112.00","05-JUN-2025","    565.00","07-APR-2025"
"FAIRCHEMOR","EQ","   1102.70","30-JUN-2025","    501.40","17-MAR-2026"
"FALCONTECH","SM","     23.38","03-JUN-2025","      9.93","18-FEB-2026"
"FAZE3Q","BE","    747.95","24-JUL-2025","    322.10","09-JAN-2026"
"FCL","EQ","     35.79","03-NOV-2025","     20.70","07-APR-2025"
"FCSSOFT","EQ","      3.05","03-JUL-2025","      1.41","19-MAR-2026"
"FDC","EQ","    527.80","19-SEP-2025","    331.00","18-MAR-2026"
"FEDERALBNK","EQ","    302.00","27-FEB-2026","    180.56","19-MAR-2025"
"FEDFINA","EQ","    178.48","14-JAN-2026","     80.00","07-APR-2025"
"FEL","BZ","       .68","02-MAY-2025","       .34","17-NOV-2025"
"FELDVR","BZ","      4.12","30-APR-2025","      2.56","19-MAR-2026"
"FELIX","SM","    220.00","19-SEP-2025","    114.00","19-MAR-2025"
"FIBERWEB","BE","     59.26","23-JUN-2025","     31.20","22-JAN-2026"
"FIDEL","SM","    234.00","12-JUN-2025","    108.10","02-MAR-2026"
"FIEMIND","EQ","   2555.30","11-FEB-2026","   1255.10","07-APR-2025"
"FILATEX","EQ","     66.10","04-NOV-2025","     34.00","07-APR-2025"
"FILATFASH","EQ","       .74","09-JUL-2025","       .16","19-MAR-2026"
"FINBUD","SM","    164.85","20-NOV-2025","     85.00","11-MAR-2026"
"FINCABLES","EQ","   1028.00","03-JUN-2025","    700.80","30-JAN-2026"
"FINEORG","EQ","   5494.00","15-JUL-2025","   3600.15","07-APR-2025"
"FINIETF","EQ","     33.69","13-FEB-2026","     24.50","07-APR-2025"
"FINKURVE","EQ","    134.90","06-OCT-2025","     54.35","18-MAR-2026"
"FINOPB","EQ","    339.00","21-OCT-2025","    135.87","17-MAR-2026"
"FINPIPE","EQ","    238.00","18-JUN-2025","    153.92","07-APR-2025"
"FIRSTCRY","EQ","    438.70","08-SEP-2025","    207.05","19-FEB-2026"
"FISCHER","EQ","    124.70","24-SEP-2025","     32.91","16-MAR-2026"
"FIVESTAR","EQ","    850.00","23-APR-2025","    343.25","13-MAR-2026"
"FLAIR","EQ","    357.00","30-JUL-2025","    210.35","19-MAR-2025"
"FLEXIADD","EQ","     11.90","16-OCT-2025","      9.08","19-MAR-2026"
"FLEXIAINAV","EQ","-","-","-","-"
"FLEXITUFF","EQ","     42.21","13-JUN-2025","      6.20","19-MAR-2026"
"FLFL","BZ","      2.24","08-JUL-2025","      1.12","26-FEB-2026"
"FLUOROCHEM","EQ","   4083.55","28-MAR-2025","   2916.60","28-JAN-2026"
"FLYSBS","SM","    790.00","26-AUG-2025","    372.20","12-MAR-2026"
"FMCGIETF","EQ","     62.30","04-SEP-2025","     49.76","19-MAR-2026"
"FMGOETZE","EQ","    622.00","01-JUL-2025","    319.65","28-MAR-2025"
"FMNL","EQ","     19.10","04-JUL-2025","      7.30","22-JAN-2026"
"FOCE","SM","    835.00","05-JAN-2026","    510.83","16-SEP-2025"
"FOCUS","EQ","    126.15","12-JUN-2025","     61.50","04-MAR-2026"
"FONEBOX","SM","    124.40","06-NOV-2025","     68.00","19-MAR-2026"
"FOODSIN","EQ","    128.45","26-JUN-2025","     49.89","09-MAR-2026"
"FORCAS","SM","    140.00","20-NOV-2025","     65.05","28-MAR-2025"
"FORCEMOT","EQ","  26450.00","18-FEB-2026","   7421.20","19-MAR-2025"
"FORGEAUTO","SM","    175.50","15-JUL-2025","     60.00","27-MAR-2025"
"FORTIS","EQ","   1104.30","17-OCT-2025","    595.80","07-APR-2025"
"FOSECOIND","EQ","   6846.00","08-SEP-2025","   3250.55","07-APR-2025"
"FRACTAL","EQ","    921.00","17-FEB-2026","    733.70","02-MAR-2026"
"FRESHARA","ST","    225.00","18-FEB-2026","    117.20","26-MAR-2025"
"FROG","SM","    290.00","20-MAY-2025","    124.30","18-MAR-2026"
"FSL","EQ","    403.80","25-JUN-2025","    202.00","02-MAR-2026"
"FUSION","EQ","    211.80","25-JUN-2025","    123.96","07-APR-2025"
"FWSTC","SM","    248.00","19-DEC-2025","    153.60","17-MAR-2026"
"GABRIEL","EQ","   1388.00","08-OCT-2025","    465.00","07-APR-2025"
"GAEL","EQ","    149.11","23-FEB-2026","    101.00","28-MAR-2025"
"GAIL","EQ","    202.79","12-JUN-2025","    143.80","19-MAR-2026"
"GAJANAND","SM","     16.85","12-MAY-2025","      6.40","18-MAR-2026"
"GALAPREC","EQ","    980.00","06-JUN-2025","    671.20","02-MAR-2026"
"GALAXYSURF","EQ","   2750.10","30-JUL-2025","   1650.00","19-MAR-2026"
"GALLANTT","EQ","    802.25","05-AUG-2025","    316.95","19-MAR-2025"
"GANDHAR","EQ","    184.42","04-JUN-2025","    120.56","09-DEC-2025"
"GANDHITUBE","EQ","   1031.80","08-SEP-2025","    618.60","09-MAY-2025"
"GANECOS","EQ","   1742.30","17-APR-2025","    653.55","30-JAN-2026"
"GANESHBE","EQ","    133.80","16-MAY-2025","     68.40","02-FEB-2026"
"GANESHCP","EQ","    309.95","06-OCT-2025","    152.00","16-MAR-2026"
"GANESHHOU","EQ","   1169.00","23-APR-2025","    566.00","16-MAR-2026"
"GANESHIN","SM","    279.80","21-AUG-2025","     71.50","09-MAR-2026"
"GANGABATH","SM","     59.00","11-JUN-2025","     15.50","02-MAR-2026"
"GANGAFORGE","EQ","      5.55","02-MAY-2025","      2.70","04-DEC-2025"
"GANGESSECU","EQ","    191.00","13-JUN-2025","    104.60","19-MAR-2026"
"GARFIBRES","EQ","    985.55","27-MAR-2025","    582.50","13-MAR-2026"
"GARUDA","EQ","    249.30","07-NOV-2025","     87.50","09-MAY-2025"
"GATECH","EQ","      1.21","10-JUN-2025","       .44","09-MAR-2026"
"GATECHDVR","EQ","      1.16","17-APR-2025","       .39","19-MAR-2026"
"GATEWAY","EQ","     76.50","30-JUL-2025","     51.35","19-MAR-2026"
"GAUDIUMIVF","EQ","     99.75","18-MAR-2026","     72.02","09-MAR-2026"
"GAYAHWS","EQ","      4.76","07-OCT-2025","       .97","09-MAY-2025"
"GCHOTELS","SM","    255.00","21-AUG-2025","     85.00","16-MAR-2026"
"GCSL","BE","    389.40","20-NOV-2025","    213.15","20-OCT-2025"
"GEECEE","EQ","    448.00","21-MAY-2025","    250.00","18-MAR-2026"
"GEEKAYWIRE","EQ","     42.98","21-MAR-2025","     19.75","16-MAR-2026"
"GEMAROMA","BE","    349.60","26-AUG-2025","    133.00","09-DEC-2025"
"GENCON","EQ","     59.96","25-FEB-2026","     21.96","27-MAR-2025"
"GENESYS","EQ","    798.90","24-MAR-2025","    258.25","05-MAR-2026"
"GENUSPAPER","EQ","     22.01","02-JUL-2025","     11.02","02-FEB-2026"
"GENUSPOWER","EQ","    430.00","02-JUN-2025","    210.40","04-FEB-2026"
"GEOJITFSL","EQ","     94.79","09-JUN-2025","     56.12","16-MAR-2026"
"GESHIP","EQ","   1509.00","13-MAR-2026","    802.25","07-APR-2025"
"GFLLIMITED","EQ","     81.00","21-OCT-2025","     41.25","09-MAR-2026"
"GGBL","SM","    555.00","16-JUL-2025","    221.05","30-JAN-2026"
"GHCL","EQ","    667.20","30-OCT-2025","    439.85","19-MAR-2026"
"GHCLTEXTIL","EQ","     99.00","12-JUN-2025","     65.00","07-APR-2025"
"GICHSGFIN","EQ","    206.00","17-JUL-2025","    137.30","16-MAR-2026"
"GICL","BE","     52.40","23-FEB-2026","     20.58","29-APR-2025"
"GICRE","EQ","    453.80","30-APR-2025","    350.25","09-MAR-2026"
"GILLANDERS","EQ","    151.90","01-AUG-2025","     76.60","18-MAR-2026"
"GILLETTE","EQ","  11500.00","15-JUL-2025","   7563.35","07-APR-2025"
"GILT10BETA","EQ","     26.99","06-JAN-2026","     24.95","20-MAR-2025"
"GILT5BETA","EQ","     66.37","05-MAR-2026","     60.25","19-MAR-2025"
"GILT5YBEES","EQ","     66.31","02-MAR-2026","     59.82","21-MAR-2025"
"GILT5YINAV","EQ","-","-","-","-"
"GINNIFILA","EQ","     57.80","11-AUG-2025","     19.01","28-MAR-2025"
"GIPCL","EQ","    223.90","09-JUL-2025","    128.00","16-MAR-2026"
"GIRIRAJ","ST","    409.00","22-MAY-2025","     96.80","21-NOV-2025"
"GJL","ST","    276.45","19-MAR-2026","     91.40","11-FEB-2026"
"GKENERGY","EQ","    239.60","23-OCT-2025","     96.01","02-FEB-2026"
"GKSL","EQ","    123.00","30-DEC-2025","     98.36","23-JAN-2026"
"GKWLIMITED","EQ","   2262.00","28-MAY-2025","   1451.00","19-MAR-2025"
"GLAND","EQ","   2131.00","29-JUL-2025","   1277.80","07-APR-2025"
"GLAXO","EQ","   3515.70","05-JUN-2025","   2220.30","21-JAN-2026"
"GLDCASINAV","EQ","-","-","-","-"
"GLENMARK","EQ","   2297.90","11-MAR-2026","   1336.00","17-APR-2025"
"GLFL","BE","      9.34","03-NOV-2025","      3.97","03-JUN-2025"
"GLOBAL","EQ","    112.35","23-FEB-2026","     41.00","28-MAR-2025"
"GLOBALE","EQ","     19.89","19-MAR-2025","      9.97","16-MAR-2026"
"GLOBALPET","SM","    159.70","31-OCT-2025","     91.00","19-MAR-2026"
"GLOBALVECT","EQ","    280.50","26-JUN-2025","    150.00","16-MAR-2026"
"GLOBE","EQ","      3.29","05-JAN-2026","      2.02","28-AUG-2025"
"GLOBECIVIL","EQ","     95.00","23-JUL-2025","     42.20","19-MAR-2026"
"GLOBUSSPR","EQ","   1303.20","31-JUL-2025","    800.75","16-MAR-2026"
"GLOSTERLTD","EQ","    830.00","02-JUL-2025","    515.50","17-MAR-2026"
"GLOTTIS","EQ","     93.00","07-OCT-2025","     42.51","09-MAR-2026"
"GMBREW","EQ","   1328.80","06-JAN-2026","    594.00","07-APR-2025"
"GMDCLTD","EQ","    651.00","10-OCT-2025","    251.00","07-APR-2025"
"GML","ST","     54.00","17-SEP-2025","     15.15","05-MAR-2026"
"GMMPFAUDLR","EQ","   1418.00","01-AUG-2025","    829.60","09-MAR-2026"
"GMRAIRPORT","EQ","    110.36","02-DEC-2025","     74.79","19-MAR-2025"
"GMRP&UI","EQ","    141.01","22-APR-2025","     97.22","07-APR-2025"
"GNA","EQ","    470.00","09-FEB-2026","    271.05","07-APR-2025"
"GNFC","EQ","    573.75","02-JUL-2025","    405.45","09-MAR-2026"
"GOACARBON","EQ","    532.80","19-MAY-2025","    300.00","16-MAR-2026"
"GOCLCORP","EQ","    417.50","10-JUN-2025","    225.45","16-MAR-2026"
"GOCOLORS","EQ","    943.75","20-MAY-2025","    237.05","18-MAR-2026"
"GODAVARIB","EQ","    348.70","24-JUL-2025","    145.00","28-MAR-2025"
"GODFRYPHLP","EQ","   3947.00","16-SEP-2025","   1877.30","02-FEB-2026"
"GODIGIT","EQ","    381.40","24-SEP-2025","    264.60","07-APR-2025"
"GODREJAGRO","EQ","    876.35","24-JUL-2025","    506.10","27-JAN-2026"
"GODREJCP","EQ","   1309.00","04-SEP-2025","   1019.50","19-MAR-2026"
"GODREJIND","EQ","   1390.00","06-JUN-2025","    814.40","16-MAR-2026"
"GODREJPROP","EQ","   2506.50","10-JUN-2025","   1475.00","01-FEB-2026"
"GOKEX","EQ","   1060.00","16-MAY-2025","    531.00","27-JAN-2026"
"GOKUL","EQ","     53.55","30-MAY-2025","     31.00","13-FEB-2026"
"GOKULAGRO","EQ","    221.50","01-DEC-2025","     96.55","07-APR-2025"
"GOLD1","EQ","    158.00","09-MAR-2026","     68.01","07-APR-2025"
"GOLD360","EQ","    178.00","29-JAN-2026","     78.20","19-JUN-2025"
"GOLDADD","EQ","    181.00","29-JAN-2026","     81.15","07-APR-2025"
"GOLDBDINAV","EQ","-","-","-","-"
"GOLDBEES","EQ","    148.14","29-JAN-2026","     65.85","07-APR-2025"
"GOLDBEINAV","EQ","-","-","-","-"
"GOLDBETA","EQ","    149.35","29-JAN-2026","     71.10","07-APR-2025"
"GOLDBND","EQ","    180.16","29-JAN-2026","    127.96","15-DEC-2025"
"GOLDCASE","EQ","     27.94","29-JAN-2026","     12.83","07-APR-2025"
"GOLDENTOBC","BZ","     39.99","20-MAR-2025","     26.08","13-MAR-2026"
"GOLDETF","EQ","    173.50","29-JAN-2026","     78.03","07-APR-2025"
"GOLDIAM","EQ","    444.00","10-FEB-2026","    251.35","07-APR-2025"
"GOLDIETF","EQ","    158.00","29-JAN-2026","     69.71","07-APR-2025"
"GOLDKART","SM","    285.00","28-JAN-2026","    200.05","13-AUG-2025"
"GOLDSTAR","ST","     13.50","24-APR-2025","      4.50","01-FEB-2026"
"GOLDTECH","EQ","     80.44","01-JUL-2025","     36.26","04-MAR-2026"
"GOODLUCK","EQ","   1349.00","03-OCT-2025","    592.20","07-APR-2025"
"GOPAL","EQ","    398.00","10-SEP-2025","    256.60","07-APR-2025"
"GOYALALUM","BE","     11.37","07-JAN-2026","      5.70","17-MAR-2026"
"GOYALSALT","SM","    204.00","21-APR-2025","    107.95","19-MAR-2026"
"GPECO","SM","    616.50","02-SEP-2025","    258.00","28-MAR-2025"
"GPIL","EQ","    290.00","29-OCT-2025","    168.00","07-APR-2025"
"GPPL","EQ","    200.09","08-JAN-2026","    127.74","07-APR-2025"
"GPTHEALTH","EQ","    185.00","05-AUG-2025","    119.34","09-MAR-2026"
"GPTINFRA","EQ","    149.80","30-MAY-2025","     93.99","19-MAR-2025"
"GRANULES","EQ","    627.00","07-JAN-2026","    422.00","09-APR-2025"
"GRAPHISAD","ST","     52.80","11-FEB-2026","     29.25","04-MAR-2026"
"GRAPHITE","EQ","    747.00","27-FEB-2026","    411.00","07-APR-2025"
"GRASIM","EQ","   2979.00","11-FEB-2026","   2426.00","19-MAR-2025"
"GRAVITA","EQ","   2170.00","19-MAY-2025","   1379.65","07-APR-2025"
"GRCAPMINAV","EQ","-","-","-","-"
"GRCL","SM","    525.25","28-MAY-2025","    306.65","22-JAN-2026"
"GREAVESCOT","EQ","    244.30","31-JUL-2025","    132.50","19-MAR-2026"
"GREENCHEF","SM","     74.05","11-SEP-2025","     42.30","05-FEB-2026"
"GREENLAM","EQ","    297.70","20-MAR-2025","    197.42","05-MAY-2025"
"GREENLEAF","SM","    185.90","26-DEC-2025","     71.00","19-MAR-2026"
"GREENPANEL","EQ","    335.20","28-JUL-2025","    189.05","17-MAR-2026"
"GREENPLY","EQ","    351.95","24-JUL-2025","    187.99","09-MAR-2026"
"GREENPOWER","EQ","     15.81","11-JUN-2025","      8.69","09-MAR-2026"
"GRETEX","SM","    270.00","25-FEB-2026","    180.50","17-DEC-2025"
"GRINDWELL","EQ","   1884.00","05-JUN-2025","   1385.00","19-MAR-2026"
"GRINFRA","EQ","   1444.40","10-JUN-2025","    870.50","19-MAR-2026"
"GRMOVER","EQ","    185.45","24-DEC-2025","     84.00","07-APR-2025"
"GRN200INAV","EQ","-","-","-","-"
"GRO250INAV","EQ","-","-","-","-"
"GROBTEA","EQ","   1359.90","09-JUN-2025","    807.30","19-MAR-2025"
"GROLIQINAV","EQ","-","-","-","-"
"GRONIFINAV","EQ","-","-","-","-"
"GROWEVINAV","EQ","-","-","-","-"
"GROWLOINAV","EQ","-","-","-","-"
"GROWMOINAV","EQ","-","-","-","-"
"GROWSLINAV","EQ","-","-","-","-"
"GROWW","EQ","    193.80","18-NOV-2025","    112.00","12-NOV-2025"
"GROWWCAPM","EQ","     11.78","05-DEC-2025","      8.02","04-MAR-2026"
"GROWWCHEM","EQ","     29.82","12-FEB-2026","     25.55","19-MAR-2026"
"GROWWDEFNC","EQ","     93.89","19-MAY-2025","     55.02","07-APR-2025"
"GROWWEINAV","EQ","-","-","-","-"
"GROWWEV","EQ","     32.38","05-JAN-2026","     23.00","07-APR-2025"
"GROWWGINAV","EQ","-","-","-","-"
"GROWWGOLD","EQ","     18.00","29-JAN-2026","      8.00","07-APR-2025"
"GROWWHOSPI","EQ","     52.90","05-MAR-2026","     44.73","19-MAR-2026"
"GROWWLIQID","EQ","    108.49","16-MAR-2026","    100.00","12-MAY-2025"
"GROWWLOVOL","EQ","     11.50","26-JUN-2025","      9.00","18-JUN-2025"
"GROWWMC150","EQ","    228.97","13-FEB-2026","    199.00","16-MAR-2026"
"GROWWMETAL","EQ","     12.19","30-JAN-2026","     10.03","30-DEC-2025"
"GROWWMOM50","EQ","     12.00","10-JUN-2025","      9.11","02-MAY-2025"
"GROWWN200","EQ","     12.45","07-APR-2025","      9.55","07-APR-2025"
"GROWWNET","EQ","     12.14","23-JUL-2025","      7.94","16-MAR-2026"
"GROWWNIFTY","EQ","     11.88","03-FEB-2026","      9.00","02-MAR-2026"
"GROWWNINAV","EQ","-","-","-","-"
"GROWWNXT50","EQ","     72.25","01-DEC-2025","     63.23","19-MAR-2026"
"GROWWPINAV","EQ","-","-","-","-"
"GROWWPOWER","EQ","     12.00","09-MAR-2026","      7.75","23-JAN-2026"
"GROWWPSE","EQ","    106.98","27-FEB-2026","     98.00","19-MAR-2026"
"GROWWRAIL","EQ","     43.66","19-MAY-2025","     28.71","19-MAR-2026"
"GROWWRINAV","EQ","-","-","-","-"
"GROWWRLTY","EQ","     11.30","12-NOV-2025","      7.50","17-MAR-2026"
"GROWWSC250","EQ","     10.47","30-OCT-2025","      8.17","09-MAR-2026"
"GROWWSLVR","EQ","     36.30","29-JAN-2026","      9.42","23-MAY-2025"
"GRPLTD","EQ","   3224.95","03-APR-2025","   1500.00","27-JAN-2026"
"GRRAILINAV","EQ","-","-","-","-"
"GRSE","EQ","   3538.40","23-JUN-2025","   1372.00","19-MAR-2025"
"GRW150INAV","EQ","-","-","-","-"
"GRWCHEINAV","EQ","-","-","-","-"
"GRWMTLINAV","EQ","-","-","-","-"
"GRWRHITECH","EQ","   4782.90","30-MAY-2025","   2317.35","09-APR-2025"
"GRWWDFINAV","EQ","-","-","-","-"
"GSEC10ABSL","EQ","    111.90","16-FEB-2026","    104.99","19-MAR-2025"
"GSEC10IETF","EQ","    265.36","18-JUL-2025","    244.59","24-MAR-2025"
"GSEC10INAV","EQ","-","-","-","-"
"GSEC10YEAR","EQ","     31.00","26-MAR-2025","     28.13","20-MAR-2025"
"GSEC5IETF","EQ","     66.70","01-AUG-2025","     58.05","19-MAR-2025"
"GSFC","EQ","    220.59","04-SEP-2025","    149.50","09-MAR-2026"
"GSLSU","EQ","    144.40","27-MAY-2025","     59.25","18-MAR-2026"
"GSMFOILS","SM","    255.15","08-SEP-2025","    113.73","03-APR-2025"
"GSPL","EQ","    360.60","20-MAY-2025","    251.75","19-MAR-2026"
