SYMBOL,SERIES,Adjusted_52_Week_High,52WH_Date,Adjusted_52_Week_Low,52WL_Date
NATCAPSUQ,EQ,    296.00,26-SEP-2025,    160.00,31-DEC-2025
NATCOPHARM,EQ,   1341.00,07-FEB-2025,    726.80,07-APR-2025
NATHBIOGEN,EQ,    238.69,10-JUL-2025,    137.55,12-MAR-2025
NATIONALUM,EQ,    359.80,13-JAN-2026,    137.75,07-APR-2025
NAUKRI,EQ,   1637.00,06-FEB-2025,   1157.00,07-APR-2025
NAVA,EQ,    735.00,15-SEP-2025,    356.05,14-FEB-2025
NAVINFLUOR,EQ,   6223.00,12-DEC-2025,   3502.00,29-JAN-2025
NAVKARCORP,EQ,    161.40,16-JAN-2025,     80.54,07-APR-2025
NAVNETEDUL,EQ,    168.50,04-SEP-2025,    127.51,14-FEB-2025
NAZARA,EQ,    363.25,13-AUG-2025,    219.06,14-JAN-2025
NBCC,EQ,    130.70,09-JUN-2025,     70.80,03-MAR-2025
NBIFIN,EQ,   3320.90,11-JUN-2025,   2050.00,18-FEB-2025
NCC,EQ,    261.80,01-FEB-2025,    145.05,12-JAN-2026
NCLIND,EQ,    239.39,30-JUN-2025,    179.21,07-APR-2025
NDGL,EQ,   4685.40,06-JUN-2025,   2745.70,12-JAN-2026
NDL,EQ,      5.08,06-FEB-2025,      2.82,13-JAN-2026
NDLVENTURE,EQ,    112.25,14-AUG-2025,     48.94,27-MAR-2025
NDRAUTO,EQ,   1220.00,18-JUL-2025,    551.00,03-MAR-2025
NDTV,EQ,    141.23,11-JUN-2025,     77.11,09-DEC-2025
NECCLTD,EQ,     32.70,20-JAN-2025,     17.25,13-JAN-2026
NELCAST,EQ,    180.90,01-AUG-2025,     78.55,18-MAR-2025
NELCO,EQ,   1259.85,13-JAN-2025,    691.50,12-JAN-2026
NEOGEN,EQ,   2191.00,03-FEB-2025,    966.70,10-DEC-2025
NEPHROPLUS,EQ,    512.50,06-JAN-2026,    446.00,19-DEC-2025
NESCO,EQ,   1638.90,11-SEP-2025,    842.60,03-MAR-2025
NESTLEIND,EQ,   1332.70,07-JAN-2026,   1055.00,05-MAR-2025
NETF,EQ,    292.00,01-DEC-2025,    227.05,07-APR-2025
NETWEB,EQ,   4479.00,08-OCT-2025,   1251.55,07-APR-2025
NETWORK18,EQ,     65.29,16-JUL-2025,     39.66,03-MAR-2025
NEULANDLAB,EQ,  19747.00,10-NOV-2025,  10190.70,03-MAR-2025
NEWGEN,EQ,   1798.90,15-JAN-2025,    758.20,07-APR-2025
NEXT30ADD,EQ,     41.87,07-JAN-2026,     32.27,03-MAR-2025
NEXT50,EQ,    732.49,02-DEC-2025,    573.45,03-MAR-2025
NEXT50ADD,EQ,     69.51,09-JAN-2026,     67.62,12-JAN-2026
NEXT50BETA,EQ,     79.10,21-OCT-2025,     59.90,03-MAR-2025
NEXT50IETF,EQ,     76.55,08-JAN-2026,     58.70,03-MAR-2025
NEXTMEDIA,EQ,      8.48,30-OCT-2025,      5.11,28-NOV-2025
NFL,EQ,    114.91,17-JAN-2025,     71.00,07-APR-2025
NGIL,EQ,     44.00,27-JAN-2025,     22.19,28-NOV-2025
NGLFINE,EQ,   2050.00,07-FEB-2025,    957.00,19-FEB-2025
NH,EQ,   2370.20,27-JUN-2025,   1256.55,13-JAN-2025
NHPC,EQ,     92.34,09-JUN-2025,     71.00,28-FEB-2025
NIACL,EQ,    214.74,31-JUL-2025,    135.60,03-MAR-2025
NIBE,EQ,   2001.00,12-JUN-2025,    761.50,19-MAR-2025
NIBL,EQ,     40.80,31-DEC-2025,     19.50,28-MAR-2025
NIF100BEES,EQ,    290.00,23-OCT-2025,    230.35,07-APR-2025
NIF100IETF,EQ,     30.88,01-JAN-2026,     23.85,07-APR-2025
NIFTY1,EQ,    320.00,21-AUG-2025,    238.25,07-APR-2025
NIFTY100EW,EQ,     35.50,07-JAN-2026,     24.25,02-APR-2025
NIFTYADD,EQ,    300.00,16-OCT-2025,    225.66,07-APR-2025
NIFTYBEES,EQ,    302.25,09-DEC-2025,    231.30,07-APR-2025
NIFTYBETA,EQ,    297.48,01-DEC-2025,    235.00,07-APR-2025
NIFTYBETF,EQ,    272.72,30-OCT-2025,    220.50,07-APR-2025
NIFTYCASE,EQ,     10.97,21-OCT-2025,     10.09,07-NOV-2025
NIFTYETF,EQ,    289.05,02-JAN-2026,    226.00,07-APR-2025
NIFTYIETF,EQ,    328.24,08-SEP-2025,    234.97,07-APR-2025
NIFTYQLITY,EQ,     23.03,08-JAN-2026,     18.30,07-APR-2025
NIITLTD,EQ,    178.80,21-JAN-2025,     81.25,12-JAN-2026
NIITMTS,EQ,    499.00,24-JAN-2025,    300.05,06-NOV-2025
NILAINFRA,EQ,     13.78,11-JUL-2025,      8.12,07-APR-2025
NILASPACES,EQ,     20.47,26-SEP-2025,     10.21,12-FEB-2025
NILKAMAL,EQ,   1890.00,13-JAN-2025,   1330.70,09-DEC-2025
NINSYS,EQ,    529.50,14-FEB-2025,    381.00,12-JAN-2026
NIPPOBATRY,EQ,    562.75,23-JAN-2025,    382.50,06-JAN-2026
NIRAJ,EQ,     69.88,18-MAR-2025,     27.20,06-NOV-2025
NIRAJISPAT,EQ,    612.50,14-JUL-2025,    180.40,13-JAN-2026
NITCO,EQ,    163.95,03-JUL-2025,     78.11,09-DEC-2025
NITINSPIN,EQ,    438.95,01-FEB-2025,    290.50,03-MAR-2025
NITIRAJ,EQ,    421.60,12-MAR-2025,    171.00,12-JAN-2026
NIVABUPA,EQ,     95.21,19-MAY-2025,     68.54,07-APR-2025
NKIND,EQ,     87.78,16-SEP-2025,     53.00,17-MAR-2025
NLCINDIA,EQ,    292.20,07-OCT-2025,    186.03,17-FEB-2025
NMDC,EQ,     86.72,08-JAN-2026,     59.53,09-APR-2025
NOCIL,EQ,    241.90,21-JAN-2025,    138.00,12-JAN-2026
NOIDATOLL,EQ,      8.53,13-JAN-2025,      2.57,28-MAR-2025
NORTHARC,EQ,    290.00,06-OCT-2025,    141.47,07-APR-2025
NOVAAGRI,EQ,     70.10,01-FEB-2025,     36.10,12-JAN-2026
NPBET,EQ,    305.21,15-DEC-2025,    240.38,27-JAN-2025
NPST,EQ,   2639.95,20-JAN-2025,   1287.00,13-JAN-2026
NRAIL,EQ,    514.00,14-NOV-2025,    205.75,07-APR-2025
NRBBEARING,EQ,    313.25,02-DEC-2025,    191.45,03-MAR-2025
NRL,EQ,    106.49,07-FEB-2025,     52.70,07-APR-2025
NSIL,EQ,   8730.00,17-OCT-2025,   4600.00,03-MAR-2025
NSLNISP,EQ,     49.65,29-OCT-2025,     32.13,07-APR-2025
NTPC,EQ,    371.45,25-MAR-2025,    292.80,17-FEB-2025
NTPCGREEN,EQ,    123.90,15-JAN-2025,     84.55,03-MAR-2025
NUCLEUS,EQ,   1378.00,29-MAY-2025,    725.00,07-APR-2025
NURECA,EQ,    447.50,20-JAN-2025,    203.62,07-APR-2025
NUVAMA,EQ,   1701.70,30-JUN-2025,    947.09,07-APR-2025
NUVOCO,EQ,    477.50,04-SEP-2025,    287.05,18-MAR-2025
NV20,EQ,    161.31,12-MAY-2025,    131.63,07-APR-2025
NV20BEES,EQ,    160.00,01-FEB-2025,    122.02,15-SEP-2025
NV20IETF,EQ,     16.00,28-JAN-2025,     11.20,07-APR-2025
NYKAA,EQ,    273.22,18-NOV-2025,    154.90,04-MAR-2025
OAL,EQ,    432.00,27-MAY-2025,    261.55,03-MAR-2025
OBCL,EQ,     64.84,25-AUG-2025,     49.01,12-MAR-2025
OBEROIRLTY,EQ,   2124.00,13-JAN-2025,   1451.95,28-FEB-2025
OCCLLTD,EQ,    159.42,01-AUG-2025,     63.63,03-MAR-2025
ODIGMA,EQ,     67.00,22-JAN-2025,     27.50,13-JAN-2026
OFSS,EQ,  11399.95,13-JAN-2025,   7038.00,07-APR-2025
OIL,EQ,    491.50,16-JUN-2025,    325.00,07-APR-2025
OILCOUNTUB,EQ,    100.66,07-FEB-2025,     52.05,12-JAN-2026
OILIETF,EQ,     12.74,05-JAN-2026,      9.42,04-MAR-2025
OLAELEC,EQ,     80.80,01-FEB-2025,     30.76,18-DEC-2025
OLECTRA,EQ,   1714.20,23-SEP-2025,    989.95,07-APR-2025
OMAXAUTO,EQ,    165.80,31-JUL-2025,     77.55,07-APR-2025
OMAXE,EQ,    113.40,18-JUN-2025,     62.50,09-DEC-2025
OMFREIGHT,EQ,    107.40,18-NOV-2025,     81.10,08-OCT-2025
OMINFRAL,EQ,    159.89,01-FEB-2025,     78.88,12-JAN-2026
ONEPOINT,EQ,     69.99,20-MAY-2025,     41.01,07-APR-2025
ONESOURCE,EQ,   2248.00,18-JUN-2025,   1209.95,03-MAR-2025
ONGC,EQ,    270.47,20-JAN-2025,    205.00,07-APR-2025
ONMOBILE,EQ,     75.73,05-FEB-2025,     41.07,07-APR-2025
ONWARDTEC,EQ,    385.00,17-JUL-2025,    206.00,07-APR-2025
OPTIEMUS,EQ,    725.00,15-JAN-2025,    378.45,07-APR-2025
ORBTEXP,EQ,    265.00,08-OCT-2025,    138.70,03-MAR-2025
ORCHASP,EQ,      4.16,16-OCT-2025,      2.11,28-MAR-2025
ORCHPHARMA,EQ,   1825.05,13-JAN-2025,    603.80,30-MAY-2025
ORIENTALTL,EQ,     17.60,18-JUN-2025,      7.77,13-JAN-2026
ORIENTBELL,EQ,    338.20,27-JUN-2025,    216.00,27-MAR-2025
ORIENTCEM,EQ,    362.40,22-APR-2025,    150.65,09-DEC-2025
ORIENTCER,EQ,     56.64,02-JAN-2026,     28.67,07-APR-2025
ORIENTELEC,EQ,    248.90,14-MAY-2025,    155.35,24-NOV-2025
ORIENTHOT,EQ,    179.98,20-JAN-2025,     98.08,18-DEC-2025
ORIENTLTD,EQ,    110.40,12-JUN-2025,     70.10,13-JAN-2026
ORIENTPPR,EQ,     34.40,21-JAN-2025,     20.82,07-APR-2025
ORIENTTECH,EQ,    613.50,20-JAN-2025,    267.45,18-MAR-2025
ORISSAMINE,EQ,   6740.00,17-JAN-2025,   4310.00,07-APR-2025
ORKLAINDIA,EQ,    760.00,06-NOV-2025,    587.05,19-DEC-2025
OSIAHYPER,EQ,     33.08,18-SEP-2025,     11.31,14-AUG-2025
OSWALAGRO,EQ,    110.80,16-JUN-2025,     52.15,13-JAN-2026
OSWALGREEN,EQ,     53.10,20-JAN-2025,     29.25,12-JAN-2026
OSWALPUMPS,EQ,    888.40,21-AUG-2025,    451.00,13-JAN-2026
OSWALSEEDS,EQ,     20.28,26-DEC-2025,     10.72,07-AUG-2025
PACEDIGITK,EQ,    231.95,10-OCT-2025,    174.90,13-JAN-2026
PAGEIND,EQ,  50590.00,27-JUN-2025,  34055.00,12-JAN-2026
PAISALO,EQ,     48.36,17-JAN-2025,     29.38,20-JUN-2025
PAKKA,EQ,    306.65,20-JAN-2025,     92.72,13-JAN-2026
PALASHSECU,EQ,    163.00,14-JAN-2025,     96.65,13-JAN-2026
PALREDTEC,EQ,     82.60,22-JAN-2025,     36.34,19-DEC-2025
PANACEABIO,EQ,    581.90,30-APR-2025,    281.10,28-FEB-2025
PANACHE,EQ,    472.15,08-OCT-2025,    171.85,15-MAY-2025
PANAMAPET,EQ,    403.90,19-MAY-2025,    265.55,07-NOV-2025
PAR,EQ,    206.12,28-JAN-2025,     81.01,01-APR-2025
PARACABLES,EQ,     78.12,13-JAN-2025,     33.96,09-DEC-2025
PARADEEP,EQ,    234.39,29-JUL-2025,     83.25,03-MAR-2025
PARAGMILK,EQ,    376.95,13-NOV-2025,    135.49,03-MAR-2025
PARAS,EQ,    972.50,19-MAY-2025,    404.70,03-MAR-2025
PARASPETRO,EQ,      3.26,10-MAR-2025,      1.57,23-DEC-2025
PARKHOSPS,EQ,    165.87,17-DEC-2025,    138.10,18-DEC-2025
PARKHOTELS,EQ,    202.00,20-JAN-2025,    125.60,13-JAN-2026
PARSVNATH,EQ,     27.39,09-JUL-2025,      8.70,09-JAN-2026
PASHUPATI,EQ,    860.00,15-DEC-2025,    559.00,13-JAN-2025
PASUPTAC,EQ,     63.50,27-NOV-2025,     38.64,03-MAR-2025
PATANJALI,EQ,    670.33,16-APR-2025,    521.00,04-DEC-2025
PATELENG,EQ,     51.63,20-JAN-2025,     26.20,12-JAN-2026
PATELRMART,EQ,    305.00,26-AUG-2025,    176.61,13-JAN-2026
PATINTLOG,EQ,     21.49,21-JAN-2025,     12.78,13-JAN-2026
PAUSHAKLTD,EQ,    633.05,16-DEC-2025,    540.00,12-JAN-2026
PAVNAIND,EQ,     56.40,24-JAN-2025,     19.80,30-DEC-2025
PAYTM,EQ,   1381.80,02-DEC-2025,    651.50,11-MAR-2025
PCBL,EQ,    444.15,03-APR-2025,    274.50,12-JAN-2026
PCJEWELLER,EQ,     19.65,07-JUL-2025,      8.67,30-DEC-2025
PDMJEPAPER,EQ,    166.32,13-JAN-2025,     86.82,12-JAN-2026
PDSL,EQ,    559.90,13-JAN-2025,    289.95,14-OCT-2025
PEARLPOLY,EQ,     41.00,30-JUL-2025,     20.26,09-DEC-2025
PENIND,EQ,    279.90,07-NOV-2025,    135.65,12-FEB-2025
PENINLAND,EQ,     46.00,16-JUL-2025,     20.87,04-MAR-2025
PERSISTENT,EQ,   6599.00,23-DEC-2025,   4148.95,07-APR-2025
PETRONET,EQ,    332.40,17-JAN-2025,    263.50,16-DEC-2025
PFC,EQ,    444.10,22-APR-2025,    329.90,18-DEC-2025
PFIZER,EQ,   5993.00,16-JUN-2025,   3701.00,07-APR-2025
PFOCUS,EQ,    250.00,13-JAN-2026,     85.00,07-APR-2025
PFS,EQ,     44.20,12-JUN-2025,     29.41,03-MAR-2025
PGEL,EQ,   1008.00,23-APR-2025,    465.00,14-AUG-2025
PGHH,EQ,  14950.00,20-JAN-2025,  12105.60,27-MAR-2025
PGHL,EQ,   6739.00,29-AUG-2025,   4903.85,27-MAR-2025
PGIL,EQ,   1993.30,13-NOV-2025,    875.00,07-APR-2025
PHARMABEES,EQ,     24.40,24-OCT-2025,     19.47,07-APR-2025
PHOENIXLTD,EQ,   1993.00,12-JAN-2026,   1402.50,11-AUG-2025
PICCADIL,EQ,    805.50,22-SEP-2025,    533.15,09-DEC-2025
PIDILITIND,EQ,   1574.95,03-SEP-2025,   1311.10,03-MAR-2025
PIGL,EQ,    405.00,13-JAN-2025,    106.74,07-JUL-2025
PIIND,EQ,   4330.00,30-JUL-2025,   2951.10,03-MAR-2025
PILANIINVS,EQ,   5980.00,23-OCT-2025,   3279.55,04-MAR-2025
PILITA,EQ,     20.64,10-JUN-2025,      8.49,31-DEC-2025
PINELABS,EQ,    284.00,14-NOV-2025,    214.51,13-JAN-2026
PIONEEREMB,EQ,     54.60,22-JAN-2025,     26.77,24-NOV-2025
PIRAMALFIN,EQ,   1915.00,07-JAN-2026,   1260.00,07-NOV-2025
PITTIENG,EQ,   1304.35,13-JAN-2025,    706.80,12-JAN-2026
PIXTRANS,EQ,   2247.00,13-JAN-2025,   1220.10,12-AUG-2025
PKTEA,EQ,   1013.90,06-JUN-2025,    565.00,15-MAY-2025
PLASTIBLEN,EQ,    253.98,16-JAN-2025,    153.35,13-JAN-2026
PLATIND,EQ,    389.70,21-JAN-2025,    213.00,12-JAN-2026
PLAZACABLE,EQ,     77.22,22-JAN-2025,     38.11,10-DEC-2025
PNB,EQ,    128.24,05-JAN-2026,     85.46,04-MAR-2025
PNBGILTS,EQ,    119.80,24-JUL-2025,     74.25,17-MAR-2025
PNBHOUSING,EQ,   1141.90,09-JUN-2025,    746.70,28-FEB-2025
PNC,EQ,     49.49,15-JAN-2025,     22.12,26-MAR-2025
PNCINFRA,EQ,    331.80,17-JUL-2025,    235.00,13-JAN-2026
PNGJL,EQ,    701.40,21-OCT-2025,    473.80,07-APR-2025
POCL,EQ,   1578.00,05-JAN-2026,    490.00,17-MAR-2025
PODDARMENT,EQ,    361.00,11-FEB-2025,    250.00,18-NOV-2025
POKARNA,EQ,   1451.65,04-FEB-2025,    699.95,16-OCT-2025
POLICYBZR,EQ,   1978.00,17-JUN-2025,   1311.35,17-MAR-2025
POLYCAB,EQ,   7948.00,08-JAN-2026,   4555.00,28-FEB-2025
POLYMED,EQ,   2937.60,07-MAY-2025,   1683.10,31-DEC-2025
POLYPLEX,EQ,   1398.00,27-MAY-2025,    774.00,09-DEC-2025
PONNIERODE,EQ,    398.90,16-JAN-2025,    260.00,13-JAN-2026
POONAWALLA,EQ,    570.40,06-OCT-2025,    267.20,04-MAR-2025
POWERGRID,EQ,    322.00,21-APR-2025,    247.30,28-FEB-2025
POWERINDIA,EQ,  22840.00,03-DEC-2025,   8801.00,28-JAN-2025
POWERMECH,EQ,   3415.00,10-JUL-2025,   1700.00,03-MAR-2025
PPAP,EQ,    294.79,29-OCT-2025,    154.05,07-APR-2025
PPL,EQ,    474.95,29-JAN-2025,    214.02,12-JAN-2026
PPLPHARMA,EQ,    251.95,23-JAN-2025,    163.64,12-JAN-2026
PRABHA,EQ,    315.90,16-JUL-2025,    155.04,27-MAR-2025
PRAJIND,EQ,    807.00,21-JAN-2025,    293.40,09-DEC-2025
PRAKASH,EQ,    190.90,05-AUG-2025,    120.91,08-DEC-2025
PRAXIS,EQ,     20.49,13-JAN-2025,      8.65,02-MAY-2025
PRECAM,EQ,    370.00,17-JAN-2025,    145.00,07-APR-2025
PRECOT,EQ,    643.65,29-JUL-2025,    325.00,09-JAN-2026
PRECWIRE,EQ,    277.15,13-NOV-2025,    118.00,08-APR-2025
PREMEXPLN,EQ,    684.00,14-OCT-2025,    309.15,03-MAR-2025
PREMIERENE,EQ,   1212.00,21-JAN-2025,    709.05,09-JAN-2026
PREMIERPOL,EQ,     76.00,27-FEB-2025,     38.00,19-NOV-2025
PRESTIGE,EQ,   1814.00,22-JUL-2025,   1048.05,07-APR-2025
PRICOLLTD,EQ,    694.20,05-JAN-2026,    367.85,07-APR-2025
PRIMESECU,EQ,    325.00,18-NOV-2025,    196.85,17-FEB-2025
PRIMO,EQ,     31.39,24-JUL-2025,     21.51,09-DEC-2025
PRINCEPIPE,EQ,    411.25,16-JAN-2025,    229.05,07-APR-2025
PRITI,EQ,    137.61,15-JAN-2025,     52.80,12-JAN-2026
PRITIKAUTO,EQ,     25.19,21-JAN-2025,     12.80,08-APR-2025
PRIVISCL,EQ,   3440.50,11-NOV-2025,   1368.15,04-MAR-2025
PROSTARM,EQ,    253.49,30-JUL-2025,    108.00,13-JUN-2025
PROTEAN,EQ,   1535.00,06-FEB-2025,    697.60,12-JAN-2026
PRSMJOHNSN,EQ,    176.00,18-SEP-2025,    105.30,04-MAR-2025
PRUDENT,EQ,   3098.00,31-JUL-2025,   1570.00,03-MAR-2025
PRUDMOULI,EQ,     67.69,13-JAN-2025,     18.15,07-JAN-2026
PSB,EQ,     52.00,16-JAN-2025,     25.22,07-APR-2025
PSPPROJECT,EQ,   1029.90,14-NOV-2025,    609.00,19-FEB-2025
PSUBANK,EQ,    896.02,08-JAN-2026,    552.00,03-MAR-2025
PSUBANKADD,EQ,     89.83,07-JAN-2026,     55.47,03-MAR-2025
PSUBNKBEES,EQ,     99.40,06-JAN-2026,     61.54,03-MAR-2025
PSUBNKIETF,EQ,     89.46,13-JAN-2026,     55.80,03-MAR-2025
PTC,EQ,    207.00,24-JUL-2025,    127.69,13-JAN-2025
PTCIL,EQ,  19387.00,08-DEC-2025,   9756.30,20-FEB-2025
PTL,EQ,     47.40,02-JUL-2025,     34.72,03-MAR-2025
PUNJABCHEM,EQ,   1666.00,30-JUL-2025,    662.00,24-FEB-2025
PURVA,EQ,    361.85,17-JAN-2025,    208.70,09-MAY-2025
PVRINOX,EQ,   1249.70,30-OCT-2025,    830.00,07-APR-2025
PVSL,EQ,    163.00,16-OCT-2025,     86.75,21-APR-2025
PVTBANIETF,EQ,     30.03,05-JAN-2026,     22.23,28-JAN-2025
PVTBANKADD,EQ,     29.70,24-OCT-2025,     23.63,27-JAN-2025
PWL,EQ,    161.99,18-NOV-2025,    121.22,20-NOV-2025
PYRAMID,EQ,    198.00,04-FEB-2025,    134.91,17-MAR-2025
QGOLDHALF,EQ,    117.70,13-JAN-2026,     65.44,13-JAN-2025
QNIFTY,EQ,   2911.90,05-JAN-2026,   2364.00,07-APR-2025
QPOWER,EQ,   1082.00,30-SEP-2025,    267.80,07-APR-2025
QUADFUTURE,EQ,    744.00,06-FEB-2025,    248.55,18-DEC-2025
QUAL30IETF,EQ,     22.72,08-DEC-2025,     18.00,26-NOV-2025
QUALITY30,EQ,     22.09,01-DEC-2025,     19.51,21-AUG-2025
QUESS,EQ,    708.85,02-APR-2025,    197.33,08-DEC-2025
QUICKHEAL,EQ,    592.00,13-JAN-2025,    221.50,13-JAN-2026
RACE,EQ,    363.95,28-JAN-2025,    122.00,13-JAN-2026
RACLGEAR,EQ,   1347.80,07-OCT-2025,    658.05,18-MAR-2025
RADAAN,EQ,      6.02,13-JAN-2025,      2.98,19-NOV-2025
RADHIKAJWE,EQ,    118.99,22-JAN-2025,     70.67,18-DEC-2025
RADIANTCMS,EQ,     76.00,15-JAN-2025,     49.38,28-MAR-2025
RADICO,EQ,   3591.90,20-NOV-2025,   1845.50,19-FEB-2025
RADIOCITY,EQ,     12.50,31-JAN-2025,      6.02,01-DEC-2025
RAILTEL,EQ,    478.95,10-JUN-2025,    265.50,03-MAR-2025
RAIN,EQ,    168.50,07-AUG-2025,     99.90,09-DEC-2025
RAINBOW,EQ,   1645.70,24-JUL-2025,   1218.00,03-MAR-2025
RAJMET,EQ,      8.55,01-FEB-2025,      3.75,27-NOV-2025
RAJOOENG,EQ,    145.88,16-JUL-2025,     60.27,26-DEC-2025
RAJRATAN,EQ,    540.00,08-JAN-2026,    260.00,07-APR-2025
RAJSREESUG,EQ,     64.00,20-JAN-2025,     30.37,05-DEC-2025
RAJTV,EQ,     95.00,10-FEB-2025,     36.70,12-NOV-2025
RALLIS,EQ,    385.90,30-JUL-2025,    196.00,03-MAR-2025
RAMANEWS,EQ,     44.78,30-MAY-2025,     14.50,28-JAN-2025
RAMAPHO,EQ,    217.19,10-NOV-2025,     80.85,27-MAR-2025
RAMASTEEL,EQ,     14.90,06-JUN-2025,      8.50,07-APR-2025
RAMCOCEM,EQ,   1209.00,31-JUL-2025,    788.20,12-MAR-2025
RAMCOIND,EQ,    398.05,22-SEP-2025,    215.00,07-APR-2025
RAMCOSYS,EQ,    682.35,12-DEC-2025,    270.00,03-MAR-2025
RAMKY,EQ,    705.00,07-OCT-2025,    402.25,03-MAR-2025
RAMRAT,EQ,    392.98,30-JUL-2025,    228.30,03-MAR-2025
RANASUG,EQ,     18.81,20-JAN-2025,     11.80,13-JAN-2026
RANEHOLDIN,EQ,   1798.00,06-OCT-2025,   1151.10,03-MAR-2025
RATEGAIN,EQ,    762.70,23-JAN-2025,    412.85,07-APR-2025
RATNAMANI,EQ,   3153.55,16-JAN-2025,   2175.10,13-JAN-2026
RATNAVEER,EQ,    190.00,21-JAN-2025,    115.99,07-APR-2025
RAYMOND,EQ,   1658.00,22-APR-2025,    397.95,12-JAN-2026
RAYMONDLSL,EQ,   1978.85,21-JAN-2025,    911.35,07-MAY-2025
RAYMONDREL,EQ,   1050.00,01-JUL-2025,    460.00,24-NOV-2025
RBA,EQ,     89.50,20-MAY-2025,     59.40,17-MAR-2025
RBLBANK,EQ,    332.00,06-NOV-2025,    146.10,20-JAN-2025
RBZJEWEL,EQ,    219.90,11-FEB-2025,    125.50,09-APR-2025
RCF,EQ,    176.40,21-JAN-2025,    110.80,03-MAR-2025
RECLTD,EQ,    495.60,20-JAN-2025,    330.95,18-DEC-2025
REDINGTON,EQ,    334.80,30-JUN-2025,    176.94,07-APR-2025
REDTAPE,EQ,    199.50,04-FEB-2025,    112.49,12-JAN-2026
REFEX,EQ,    534.00,09-JUN-2025,    215.10,15-DEC-2025
REGAAL,EQ,    145.70,20-AUG-2025,     66.00,12-JAN-2026
REGENCERAM,EQ,     63.00,07-FEB-2025,     35.31,24-JUN-2025
RELAXO,EQ,    601.95,13-JAN-2025,    390.00,12-JAN-2026
RELCHEMQ,EQ,    216.25,14-JAN-2025,    132.00,31-DEC-2025
RELIANCE,EQ,   1611.80,05-JAN-2026,   1114.85,07-APR-2025
RELIGARE,EQ,    295.00,24-JUL-2025,    202.52,09-MAY-2025
RELTD,EQ,    191.77,22-SEP-2025,     93.41,09-MAY-2025
REMSONSIND,EQ,    157.00,30-JUN-2025,    101.71,06-MAY-2025
RENUKA,EQ,     40.30,20-JAN-2025,     24.44,12-JAN-2026
REPCOHOME,EQ,    464.45,16-JUL-2025,    310.00,13-MAR-2025
REPL,EQ,    337.00,16-JAN-2025,     99.00,13-JAN-2026
REPRO,EQ,    627.00,22-MAY-2025,    381.60,07-APR-2025
RESPONIND,EQ,    266.94,21-JAN-2025,    155.80,07-APR-2025
RETAIL,EQ,     44.45,21-MAY-2025,     23.00,07-JAN-2026
RGL,EQ,    207.40,21-JAN-2025,    103.01,09-APR-2025
RHETAN,EQ,     26.15,05-JAN-2026,     20.32,26-SEP-2025
RHIM,EQ,    547.90,01-APR-2025,    376.45,18-FEB-2025
RHL,EQ,    314.00,10-JUL-2025,    171.50,29-DEC-2025
RICOAUTO,EQ,    142.40,02-JAN-2026,     54.00,07-APR-2025
RIIL,EQ,   1051.10,20-JAN-2025,    726.45,07-APR-2025
RISHABH,EQ,    490.00,04-SEP-2025,    201.50,04-MAR-2025
RITCO,EQ,    410.00,21-JAN-2025,    235.00,07-APR-2025
RITES,EQ,    316.00,05-JUN-2025,    192.40,03-MAR-2025
RKDL,EQ,     34.58,26-MAY-2025,     21.30,19-FEB-2025
RKEC,EQ,     98.70,13-JAN-2025,     43.50,08-DEC-2025
RKFORGE,EQ,   1020.00,20-JAN-2025,    475.40,19-DEC-2025
RKSWAMY,EQ,    264.80,20-JAN-2025,    106.32,12-JAN-2026
RMDRIP,EQ,     94.00,13-JAN-2026,     33.10,05-MAR-2025
RML,EQ,   1049.00,17-JUN-2025,    575.00,11-MAR-2025
RNBDENIMS,EQ,    155.02,24-OCT-2025,     97.55,09-SEP-2025
ROHLTD,EQ,    593.40,02-SEP-2025,    311.35,28-JAN-2025
ROLEXRINGS,EQ,    184.83,16-JAN-2025,     99.79,24-NOV-2025
ROML,EQ,     73.80,16-JUN-2025,     41.01,07-APR-2025
ROSSARI,EQ,    839.90,13-JAN-2025,    541.00,13-JAN-2026
ROSSELLIND,EQ,     87.10,16-APR-2025,     47.25,29-DEC-2025
ROSSTECH,EQ,    840.00,28-NOV-2025,    231.15,18-MAR-2025
ROTO,EQ,    109.50,11-JUL-2025,     56.25,24-NOV-2025
ROUTE,EQ,   1335.00,15-JAN-2025,    636.45,24-NOV-2025
RPEL,EQ,   1065.50,02-DEC-2025,    449.50,12-MAR-2025
RPGLIFE,EQ,   2725.00,07-JUL-2025,   1835.00,07-APR-2025
RPOWER,EQ,     76.49,11-JUN-2025,     31.27,03-MAR-2025
RPPINFRA,EQ,    191.96,21-JAN-2025,     87.96,12-JAN-2026
RPPL,EQ,     38.99,21-JAN-2025,     16.32,17-DEC-2025
RPSGVENT,EQ,   1049.00,13-JAN-2025,    681.00,07-APR-2025
RPTECH,EQ,    408.70,06-JAN-2026,    245.15,03-MAR-2025
RRKABEL,EQ,   1562.60,22-DEC-2025,    853.55,18-MAR-2025
RSSOFTWARE,EQ,    191.55,13-JAN-2025,     44.50,12-JAN-2026
RSWM,EQ,    191.49,11-JUN-2025,    126.05,03-MAR-2025
RSYSTEMS,EQ,    496.90,22-AUG-2025,    283.00,07-APR-2025
RTNINDIA,EQ,     69.70,09-JUL-2025,     37.42,07-APR-2025
RTNPOWER,EQ,     16.92,11-JUL-2025,      8.44,04-MAR-2025
